162.962006, 5.678000, 22.268999
162.425995, -6.239000, 22.034000
162.311005, -5.585000, 19.391001
162.449997, -5.389000, 16.552999
162.276001, 5.304000, 12.579000
162.375000, 5.131000, 9.588000
162.326004, -7.116000, 12.670000
162.360992, -7.058000, 9.714000
162.046997, 5.238000, 4.553000
162.056000, -7.178000, 4.643000
